Reynolds Number: 89
Epoch 0, LR: 1.0000e-02, Loss: 9.4456e-01, Data Loss: 9.4454e-01, Physics Loss: 2.3282e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 1.3452e-01, Data Loss: 1.3398e-01, Physics Loss: 5.3932e-04 
Epoch 2000, LR: 1.0000e-02, Loss: 1.3035e-01, Data Loss: 1.2778e-01, Physics Loss: 2.5716e-03 
Epoch 3000, LR: 1.0000e-02, Loss: 1.4150e-01, Data Loss: 1.4043e-01, Physics Loss: 1.0727e-03 
Epoch 4000, LR: 1.0000e-02, Loss: 1.3784e-01, Data Loss: 1.3654e-01, Physics Loss: 1.2980e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 1.3376e-01, Data Loss: 1.3303e-01, Physics Loss: 7.2350e-04 
Epoch 6000, LR: 1.0000e-02, Loss: 1.3366e-01, Data Loss: 1.3236e-01, Physics Loss: 1.2959e-03 
Epoch 7000, LR: 1.0000e-02, Loss: 1.1769e-01, Data Loss: 1.1313e-01, Physics Loss: 4.5633e-03 
Epoch 8000, LR: 1.0000e-03, Loss: 1.3581e-01, Data Loss: 1.2446e-01, Physics Loss: 1.1355e-02 
Epoch 9000, LR: 1.0000e-03, Loss: 1.3442e-01, Data Loss: 1.3265e-01, Physics Loss: 1.7710e-03 
Epoch 10000, LR: 1.0000e-03, Loss: 1.2466e-01, Data Loss: 1.2219e-01, Physics Loss: 2.4657e-03 
Epoch 11000, LR: 1.0000e-03, Loss: 1.0880e-01, Data Loss: 1.0557e-01, Physics Loss: 3.2244e-03 
Epoch 12000, LR: 1.0000e-03, Loss: 1.2263e-01, Data Loss: 1.1933e-01, Physics Loss: 3.2934e-03 
Epoch 13000, LR: 1.0000e-03, Loss: 1.0662e-01, Data Loss: 1.0391e-01, Physics Loss: 2.7068e-03 
Epoch 14000, LR: 1.0000e-03, Loss: 1.2741e-01, Data Loss: 1.2497e-01, Physics Loss: 2.4400e-03 
Epoch 15000, LR: 1.0000e-03, Loss: 1.1299e-01, Data Loss: 1.0978e-01, Physics Loss: 3.2163e-03 
Epoch 16000, LR: 1.0000e-04, Loss: 1.0918e-01, Data Loss: 1.0761e-01, Physics Loss: 1.5649e-03 
Epoch 17000, LR: 1.0000e-04, Loss: 1.0805e-01, Data Loss: 1.0678e-01, Physics Loss: 1.2683e-03 
Epoch 18000, LR: 1.0000e-04, Loss: 1.0705e-01, Data Loss: 1.0585e-01, Physics Loss: 1.2038e-03 
Epoch 19000, LR: 1.0000e-04, Loss: 1.0551e-01, Data Loss: 1.0413e-01, Physics Loss: 1.3747e-03 
Epoch 20000, LR: 1.0000e-04, Loss: 1.0150e-01, Data Loss: 9.9315e-02, Physics Loss: 2.1864e-03 
Epoch 21000, LR: 1.0000e-04, Loss: 9.2131e-02, Data Loss: 8.9118e-02, Physics Loss: 3.0133e-03 
Epoch 22000, LR: 1.0000e-04, Loss: 8.0021e-02, Data Loss: 7.5870e-02, Physics Loss: 4.1511e-03 
Epoch 23000, LR: 1.0000e-04, Loss: 5.4004e-02, Data Loss: 5.0317e-02, Physics Loss: 3.6868e-03 
Epoch 24000, LR: 1.0000e-05, Loss: 4.6865e-02, Data Loss: 4.4625e-02, Physics Loss: 2.2399e-03 
Epoch 25000, LR: 1.0000e-05, Loss: 4.6389e-02, Data Loss: 4.4203e-02, Physics Loss: 2.1863e-03 
Epoch 26000, LR: 1.0000e-05, Loss: 4.5791e-02, Data Loss: 4.3667e-02, Physics Loss: 2.1231e-03 
Epoch 27000, LR: 1.0000e-05, Loss: 4.5091e-02, Data Loss: 4.3048e-02, Physics Loss: 2.0434e-03 
Epoch 28000, LR: 1.0000e-05, Loss: 4.4293e-02, Data Loss: 4.2350e-02, Physics Loss: 1.9426e-03 
Epoch 29000, LR: 1.0000e-05, Loss: 4.3409e-02, Data Loss: 4.1578e-02, Physics Loss: 1.8303e-03 
Epoch 30000, LR: 1.0000e-05, Loss: 4.2580e-02, Data Loss: 4.0849e-02, Physics Loss: 1.7312e-03 
Epoch 31000, LR: 1.0000e-05, Loss: 4.1849e-02, Data Loss: 4.0201e-02, Physics Loss: 1.6477e-03 
Epoch 32000, LR: 1.0000e-06, Loss: 4.1205e-02, Data Loss: 3.9634e-02, Physics Loss: 1.5708e-03 
Epoch 33000, LR: 1.0000e-06, Loss: 4.1137e-02, Data Loss: 3.9575e-02, Physics Loss: 1.5618e-03 
Epoch 34000, LR: 1.0000e-06, Loss: 4.1053e-02, Data Loss: 3.9502e-02, Physics Loss: 1.5506e-03 
Epoch 35000, LR: 1.0000e-06, Loss: 4.0956e-02, Data Loss: 3.9418e-02, Physics Loss: 1.5373e-03 
Epoch 36000, LR: 1.0000e-06, Loss: 4.0848e-02, Data Loss: 3.9325e-02, Physics Loss: 1.5225e-03 
Epoch 37000, LR: 1.0000e-06, Loss: 4.0734e-02, Data Loss: 3.9226e-02, Physics Loss: 1.5076e-03 
Epoch 38000, LR: 1.0000e-06, Loss: 4.0620e-02, Data Loss: 3.9127e-02, Physics Loss: 1.4934e-03 
Epoch 39000, LR: 1.0000e-06, Loss: 4.0510e-02, Data Loss: 3.9030e-02, Physics Loss: 1.4802e-03 
Epoch 40000, LR: 1.0000e-07, Loss: 4.0402e-02, Data Loss: 3.8934e-02, Physics Loss: 1.4682e-03 
Epoch 41000, LR: 1.0000e-07, Loss: 4.0392e-02, Data Loss: 3.8925e-02, Physics Loss: 1.4667e-03 
Epoch 42000, LR: 1.0000e-07, Loss: 4.0380e-02, Data Loss: 3.8915e-02, Physics Loss: 1.4652e-03 
Epoch 43000, LR: 1.0000e-07, Loss: 4.0368e-02, Data Loss: 3.8905e-02, Physics Loss: 1.4637e-03 
Epoch 44000, LR: 1.0000e-07, Loss: 4.0356e-02, Data Loss: 3.8894e-02, Physics Loss: 1.4623e-03 
Epoch 45000, LR: 1.0000e-07, Loss: 4.0345e-02, Data Loss: 3.8884e-02, Physics Loss: 1.4610e-03 
Epoch 46000, LR: 1.0000e-07, Loss: 4.0333e-02, Data Loss: 3.8873e-02, Physics Loss: 1.4596e-03 
Epoch 47000, LR: 1.0000e-07, Loss: 4.0321e-02, Data Loss: 3.8863e-02, Physics Loss: 1.4582e-03 
Epoch 48000, LR: 1.0000e-08, Loss: 4.0309e-02, Data Loss: 3.8852e-02, Physics Loss: 1.4569e-03 
Epoch 49000, LR: 1.0000e-08, Loss: 4.0308e-02, Data Loss: 3.8851e-02, Physics Loss: 1.4569e-03 
Mean L2 Error: 2.9320e+01 
Relative L2 Error: 4.8927e-01 
