Reynolds Number: 53
Epoch 0, LR: 1.0000e-02, Loss: 9.7437e-01, Data Loss: 9.7435e-01, Physics Loss: 2.3501e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 7.5151e-02, Data Loss: 6.7476e-02, Physics Loss: 7.6752e-03 
Epoch 2000, LR: 1.0000e-02, Loss: 4.6569e-03, Data Loss: 3.4387e-03, Physics Loss: 1.2182e-03 
Epoch 3000, LR: 1.0000e-02, Loss: 3.8530e-03, Data Loss: 2.3731e-03, Physics Loss: 1.4799e-03 
Epoch 4000, LR: 1.0000e-02, Loss: 6.0543e-03, Data Loss: 2.7022e-03, Physics Loss: 3.3520e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 1.2270e-03, Data Loss: 4.6669e-04, Physics Loss: 7.6028e-04 
Epoch 6000, LR: 1.0000e-02, Loss: 1.0683e-03, Data Loss: 3.4703e-04, Physics Loss: 7.2125e-04 
Epoch 7000, LR: 1.0000e-02, Loss: 3.4167e-03, Data Loss: 5.0460e-04, Physics Loss: 2.9121e-03 
Epoch 8000, LR: 1.0000e-03, Loss: 3.2165e-03, Data Loss: 4.7443e-04, Physics Loss: 2.7420e-03 
Epoch 9000, LR: 1.0000e-03, Loss: 1.6479e-04, Data Loss: 1.2485e-04, Physics Loss: 3.9940e-05 
Epoch 10000, LR: 1.0000e-03, Loss: 1.3901e-04, Data Loss: 1.0713e-04, Physics Loss: 3.1885e-05 
Epoch 11000, LR: 1.0000e-03, Loss: 1.1296e-04, Data Loss: 8.8356e-05, Physics Loss: 2.4606e-05 
Epoch 12000, LR: 1.0000e-03, Loss: 8.5901e-05, Data Loss: 6.7329e-05, Physics Loss: 1.8571e-05 
Epoch 13000, LR: 1.0000e-03, Loss: 6.6594e-05, Data Loss: 5.1418e-05, Physics Loss: 1.5176e-05 
Epoch 14000, LR: 1.0000e-03, Loss: 5.4859e-05, Data Loss: 4.1539e-05, Physics Loss: 1.3320e-05 
Epoch 15000, LR: 1.0000e-03, Loss: 4.4539e-05, Data Loss: 3.4219e-05, Physics Loss: 1.0320e-05 
Epoch 16000, LR: 1.0000e-04, Loss: 4.5684e-05, Data Loss: 2.9312e-05, Physics Loss: 1.6372e-05 
Epoch 17000, LR: 1.0000e-04, Loss: 3.7046e-05, Data Loss: 2.8234e-05, Physics Loss: 8.8121e-06 
Epoch 18000, LR: 1.0000e-04, Loss: 3.5755e-05, Data Loss: 2.7152e-05, Physics Loss: 8.6021e-06 
Epoch 19000, LR: 1.0000e-04, Loss: 3.3794e-05, Data Loss: 2.5526e-05, Physics Loss: 8.2671e-06 
Epoch 20000, LR: 1.0000e-04, Loss: 3.0925e-05, Data Loss: 2.3164e-05, Physics Loss: 7.7611e-06 
Epoch 21000, LR: 1.0000e-04, Loss: 2.7271e-05, Data Loss: 2.0125e-05, Physics Loss: 7.1465e-06 
Epoch 22000, LR: 1.0000e-04, Loss: 2.4760e-05, Data Loss: 1.7736e-05, Physics Loss: 7.0234e-06 
Epoch 23000, LR: 1.0000e-04, Loss: 2.1415e-05, Data Loss: 1.5500e-05, Physics Loss: 5.9156e-06 
Epoch 24000, LR: 1.0000e-05, Loss: 1.9856e-05, Data Loss: 1.3884e-05, Physics Loss: 5.9719e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 1.8998e-05, Data Loss: 1.3627e-05, Physics Loss: 5.3703e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 1.8607e-05, Data Loss: 1.3328e-05, Physics Loss: 5.2795e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 1.7998e-05, Data Loss: 1.2863e-05, Physics Loss: 5.1354e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 1.7081e-05, Data Loss: 1.2168e-05, Physics Loss: 4.9128e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 1.5820e-05, Data Loss: 1.1227e-05, Physics Loss: 4.5937e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 1.4636e-05, Data Loss: 1.0354e-05, Physics Loss: 4.2817e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 1.3604e-05, Data Loss: 9.5994e-06, Physics Loss: 4.0049e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 1.2683e-05, Data Loss: 8.9404e-06, Physics Loss: 3.7423e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 1.2574e-05, Data Loss: 8.8621e-06, Physics Loss: 3.7114e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 1.2408e-05, Data Loss: 8.7448e-06, Physics Loss: 3.6635e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 1.2171e-05, Data Loss: 8.5777e-06, Physics Loss: 3.5932e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 1.1852e-05, Data Loss: 8.3552e-06, Physics Loss: 3.4970e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 1.1458e-05, Data Loss: 8.0818e-06, Physics Loss: 3.3761e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 1.1055e-05, Data Loss: 7.8028e-06, Physics Loss: 3.2521e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 1.0673e-05, Data Loss: 7.5387e-06, Physics Loss: 3.1347e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 1.0311e-05, Data Loss: 7.2878e-06, Physics Loss: 3.0235e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 1.0271e-05, Data Loss: 7.2600e-06, Physics Loss: 3.0112e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 1.0224e-05, Data Loss: 7.2277e-06, Physics Loss: 2.9959e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 1.0170e-05, Data Loss: 7.1912e-06, Physics Loss: 2.9790e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 1.0113e-05, Data Loss: 7.1523e-06, Physics Loss: 2.9611e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 1.0055e-05, Data Loss: 7.1121e-06, Physics Loss: 2.9428e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 9.9961e-06, Data Loss: 7.0720e-06, Physics Loss: 2.9240e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 9.9377e-06, Data Loss: 7.0323e-06, Physics Loss: 2.9054e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 9.8795e-06, Data Loss: 6.9928e-06, Physics Loss: 2.8868e-06 
