Reynolds Number: 52
Epoch 0, LR: 1.0000e-02, Loss: 9.7684e-01, Data Loss: 9.7681e-01, Physics Loss: 2.3511e-05 
Epoch 15000, LR: 1.0000e-03, Loss: 1.1430e-01, Data Loss: 1.1289e-01, Physics Loss: 1.4185e-03 
Epoch 16000, LR: 1.0000e-04, Loss: 1.7118e-01, Data Loss: 1.7070e-01, Physics Loss: 4.7796e-04 
Epoch 17000, LR: 1.0000e-04, Loss: 1.4412e-01, Data Loss: 1.4336e-01, Physics Loss: 7.5491e-04 
Epoch 18000, LR: 1.0000e-04, Loss: 1.1267e-01, Data Loss: 1.1168e-01, Physics Loss: 9.9252e-04 
Epoch 19000, LR: 1.0000e-04, Loss: 1.1153e-01, Data Loss: 1.1056e-01, Physics Loss: 9.6219e-04 
Epoch 20000, LR: 1.0000e-04, Loss: 1.1029e-01, Data Loss: 1.0939e-01, Physics Loss: 9.0411e-04 
Epoch 21000, LR: 1.0000e-04, Loss: 1.0901e-01, Data Loss: 1.0816e-01, Physics Loss: 8.4244e-04 
Epoch 22000, LR: 1.0000e-04, Loss: 1.0806e-01, Data Loss: 1.0728e-01, Physics Loss: 7.7325e-04 
Epoch 23000, LR: 1.0000e-04, Loss: 1.0728e-01, Data Loss: 1.0657e-01, Physics Loss: 7.1241e-04 
Epoch 24000, LR: 1.0000e-05, Loss: 1.0661e-01, Data Loss: 1.0596e-01, Physics Loss: 6.5217e-04 
Epoch 25000, LR: 1.0000e-05, Loss: 1.0652e-01, Data Loss: 1.0589e-01, Physics Loss: 6.3280e-04 
Epoch 26000, LR: 1.0000e-05, Loss: 1.0642e-01, Data Loss: 1.0578e-01, Physics Loss: 6.3133e-04 
Epoch 27000, LR: 1.0000e-05, Loss: 1.0626e-01, Data Loss: 1.0563e-01, Physics Loss: 6.2946e-04 
Epoch 28000, LR: 1.0000e-05, Loss: 1.0605e-01, Data Loss: 1.0542e-01, Physics Loss: 6.2872e-04 
Epoch 29000, LR: 1.0000e-05, Loss: 1.0582e-01, Data Loss: 1.0519e-01, Physics Loss: 6.3015e-04 
Epoch 30000, LR: 1.0000e-05, Loss: 1.0563e-01, Data Loss: 1.0500e-01, Physics Loss: 6.3116e-04 
Epoch 31000, LR: 1.0000e-05, Loss: 1.0546e-01, Data Loss: 1.0483e-01, Physics Loss: 6.2987e-04 
Epoch 32000, LR: 1.0000e-06, Loss: 1.0530e-01, Data Loss: 1.0467e-01, Physics Loss: 6.2783e-04 
Epoch 33000, LR: 1.0000e-06, Loss: 1.0528e-01, Data Loss: 1.0465e-01, Physics Loss: 6.2715e-04 
Epoch 34000, LR: 1.0000e-06, Loss: 1.0525e-01, Data Loss: 1.0462e-01, Physics Loss: 6.2637e-04 
Epoch 35000, LR: 1.0000e-06, Loss: 1.0521e-01, Data Loss: 1.0459e-01, Physics Loss: 6.2514e-04 
Epoch 36000, LR: 1.0000e-06, Loss: 1.0516e-01, Data Loss: 1.0453e-01, Physics Loss: 6.2355e-04 
Epoch 37000, LR: 1.0000e-06, Loss: 1.0509e-01, Data Loss: 1.0447e-01, Physics Loss: 6.2140e-04 
Epoch 38000, LR: 1.0000e-06, Loss: 1.0503e-01, Data Loss: 1.0441e-01, Physics Loss: 6.1878e-04 
Epoch 39000, LR: 1.0000e-06, Loss: 1.0497e-01, Data Loss: 1.0435e-01, Physics Loss: 6.1554e-04 
Epoch 40000, LR: 1.0000e-07, Loss: 1.0490e-01, Data Loss: 1.0429e-01, Physics Loss: 6.1210e-04 
Epoch 41000, LR: 1.0000e-07, Loss: 1.0490e-01, Data Loss: 1.0428e-01, Physics Loss: 6.1179e-04 
Epoch 42000, LR: 1.0000e-07, Loss: 1.0489e-01, Data Loss: 1.0428e-01, Physics Loss: 6.1123e-04 
Epoch 43000, LR: 1.0000e-07, Loss: 1.0488e-01, Data Loss: 1.0427e-01, Physics Loss: 6.1064e-04 
Epoch 44000, LR: 1.0000e-07, Loss: 1.0487e-01, Data Loss: 1.0426e-01, Physics Loss: 6.1003e-04 
Epoch 45000, LR: 1.0000e-07, Loss: 1.0486e-01, Data Loss: 1.0425e-01, Physics Loss: 6.0945e-04 
Epoch 46000, LR: 1.0000e-07, Loss: 1.0485e-01, Data Loss: 1.0424e-01, Physics Loss: 6.0887e-04 
Epoch 47000, LR: 1.0000e-07, Loss: 1.0483e-01, Data Loss: 1.0423e-01, Physics Loss: 6.0821e-04 
Epoch 48000, LR: 1.0000e-08, Loss: 1.0482e-01, Data Loss: 1.0422e-01, Physics Loss: 6.0755e-04 
Epoch 49000, LR: 1.0000e-08, Loss: 1.0482e-01, Data Loss: 1.0421e-01, Physics Loss: 6.0745e-04 
Mean L2 Error: 4.5409e+01 
Relative L2 Error: 7.5967e-01 
