Reynolds Number: 99
Epoch 0, LR: 1.0000e-02, Loss: 9.4353e-01, Data Loss: 9.4351e-01, Physics Loss: 2.3250e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 1.3419e-01, Data Loss: 1.3263e-01, Physics Loss: 1.5643e-03 
Epoch 2000, LR: 1.0000e-02, Loss: 1.3347e-01, Data Loss: 1.3203e-01, Physics Loss: 1.4344e-03 
Epoch 3000, LR: 1.0000e-02, Loss: 6.2995e-02, Data Loss: 5.9929e-02, Physics Loss: 3.0657e-03 
Epoch 4000, LR: 1.0000e-02, Loss: 4.3017e-03, Data Loss: 2.4037e-03, Physics Loss: 1.8980e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 2.0031e-03, Data Loss: 1.6386e-03, Physics Loss: 3.6448e-04 
Epoch 6000, LR: 1.0000e-02, Loss: 1.9956e-03, Data Loss: 1.7384e-03, Physics Loss: 2.5720e-04 
Epoch 7000, LR: 1.0000e-02, Loss: 1.4627e-03, Data Loss: 1.1631e-03, Physics Loss: 2.9960e-04 
Epoch 8000, LR: 1.0000e-03, Loss: 2.4513e-03, Data Loss: 1.1641e-03, Physics Loss: 1.2872e-03 
Epoch 9000, LR: 1.0000e-03, Loss: 1.1136e-03, Data Loss: 1.0226e-03, Physics Loss: 9.1026e-05 
Epoch 10000, LR: 1.0000e-03, Loss: 7.8428e-04, Data Loss: 6.7862e-04, Physics Loss: 1.0566e-04 
Epoch 11000, LR: 1.0000e-03, Loss: 1.9387e-04, Data Loss: 1.4479e-04, Physics Loss: 4.9077e-05 
Epoch 12000, LR: 1.0000e-03, Loss: 1.1410e-04, Data Loss: 8.6199e-05, Physics Loss: 2.7904e-05 
Epoch 13000, LR: 1.0000e-03, Loss: 8.3696e-05, Data Loss: 6.3523e-05, Physics Loss: 2.0173e-05 
Epoch 14000, LR: 1.0000e-03, Loss: 1.0164e-04, Data Loss: 5.4014e-05, Physics Loss: 4.7622e-05 
Epoch 15000, LR: 1.0000e-03, Loss: 5.5406e-05, Data Loss: 4.1503e-05, Physics Loss: 1.3904e-05 
Epoch 16000, LR: 1.0000e-04, Loss: 4.6547e-05, Data Loss: 3.4184e-05, Physics Loss: 1.2363e-05 
Epoch 17000, LR: 1.0000e-04, Loss: 4.4701e-05, Data Loss: 3.2984e-05, Physics Loss: 1.1718e-05 
Epoch 18000, LR: 1.0000e-04, Loss: 4.2649e-05, Data Loss: 3.1427e-05, Physics Loss: 1.1222e-05 
Epoch 19000, LR: 1.0000e-04, Loss: 3.9488e-05, Data Loss: 2.9023e-05, Physics Loss: 1.0465e-05 
Epoch 20000, LR: 1.0000e-04, Loss: 3.4872e-05, Data Loss: 2.5521e-05, Physics Loss: 9.3511e-06 
Epoch 21000, LR: 1.0000e-04, Loss: 3.1818e-05, Data Loss: 2.1670e-05, Physics Loss: 1.0148e-05 
Epoch 22000, LR: 1.0000e-04, Loss: 2.6081e-05, Data Loss: 1.8192e-05, Physics Loss: 7.8896e-06 
Epoch 23000, LR: 1.0000e-04, Loss: 2.2300e-05, Data Loss: 1.5835e-05, Physics Loss: 6.4645e-06 
Epoch 24000, LR: 1.0000e-05, Loss: 1.9322e-05, Data Loss: 1.3729e-05, Physics Loss: 5.5932e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 1.8945e-05, Data Loss: 1.3467e-05, Physics Loss: 5.4782e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 1.8485e-05, Data Loss: 1.3116e-05, Physics Loss: 5.3688e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 1.7779e-05, Data Loss: 1.2578e-05, Physics Loss: 5.2016e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 1.6748e-05, Data Loss: 1.1791e-05, Physics Loss: 4.9566e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 1.5408e-05, Data Loss: 1.0771e-05, Physics Loss: 4.6365e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 1.4156e-05, Data Loss: 9.8187e-06, Physics Loss: 4.3371e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 1.3066e-05, Data Loss: 8.9937e-06, Physics Loss: 4.0726e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 1.2112e-05, Data Loss: 8.2772e-06, Physics Loss: 3.8352e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 1.1997e-05, Data Loss: 8.1907e-06, Physics Loss: 3.8065e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 1.1832e-05, Data Loss: 8.0676e-06, Physics Loss: 3.7647e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 1.1604e-05, Data Loss: 7.8987e-06, Physics Loss: 3.7057e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 1.1305e-05, Data Loss: 7.6752e-06, Physics Loss: 3.6302e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 1.0944e-05, Data Loss: 7.4015e-06, Physics Loss: 3.5423e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 1.0583e-05, Data Loss: 7.1271e-06, Physics Loss: 3.4557e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 1.0243e-05, Data Loss: 6.8703e-06, Physics Loss: 3.3731e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 9.9209e-06, Data Loss: 6.6277e-06, Physics Loss: 3.2932e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 9.8860e-06, Data Loss: 6.6021e-06, Physics Loss: 3.2840e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 9.8438e-06, Data Loss: 6.5701e-06, Physics Loss: 3.2737e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 9.7955e-06, Data Loss: 6.5320e-06, Physics Loss: 3.2635e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 9.7439e-06, Data Loss: 6.4897e-06, Physics Loss: 3.2542e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 9.6901e-06, Data Loss: 6.4446e-06, Physics Loss: 3.2455e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 9.6356e-06, Data Loss: 6.3985e-06, Physics Loss: 3.2370e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 9.5815e-06, Data Loss: 6.3534e-06, Physics Loss: 3.2282e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 9.5280e-06, Data Loss: 6.3091e-06, Physics Loss: 3.2189e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 9.5249e-06, Data Loss: 6.3060e-06, Physics Loss: 3.2189e-06 
Mean L2 Error: 3.0898e-01 
Relative L2 Error: 5.1505e-03 
