Reynolds Number: 49
Epoch 0, LR: 1.0000e-02, Loss: 9.8555e-01, Data Loss: 9.8553e-01, Physics Loss: 2.3546e-05 
Epoch 19000, LR: 1.0000e-04, Loss: 1.8984e-04, Data Loss: 1.5811e-04, Physics Loss: 3.1737e-05 
Epoch 20000, LR: 1.0000e-04, Loss: 1.7150e-04, Data Loss: 1.4262e-04, Physics Loss: 2.8886e-05 
Epoch 21000, LR: 1.0000e-04, Loss: 1.5011e-04, Data Loss: 1.2443e-04, Physics Loss: 2.5679e-05 
Epoch 22000, LR: 1.0000e-04, Loss: 1.3471e-04, Data Loss: 1.0968e-04, Physics Loss: 2.5037e-05 
Epoch 23000, LR: 1.0000e-04, Loss: 1.1903e-04, Data Loss: 9.8294e-05, Physics Loss: 2.0734e-05 
Epoch 24000, LR: 1.0000e-05, Loss: 1.0766e-04, Data Loss: 8.8700e-05, Physics Loss: 1.8960e-05 
Epoch 25000, LR: 1.0000e-05, Loss: 1.0631e-04, Data Loss: 8.7576e-05, Physics Loss: 1.8738e-05 
Epoch 26000, LR: 1.0000e-05, Loss: 1.0421e-04, Data Loss: 8.5799e-05, Physics Loss: 1.8413e-05 
Epoch 27000, LR: 1.0000e-05, Loss: 1.0096e-04, Data Loss: 8.3047e-05, Physics Loss: 1.7917e-05 
Epoch 28000, LR: 1.0000e-05, Loss: 9.6148e-05, Data Loss: 7.8960e-05, Physics Loss: 1.7188e-05 
Epoch 29000, LR: 1.0000e-05, Loss: 8.9758e-05, Data Loss: 7.3523e-05, Physics Loss: 1.6235e-05 
Epoch 30000, LR: 1.0000e-05, Loss: 8.3802e-05, Data Loss: 6.8464e-05, Physics Loss: 1.5338e-05 
Epoch 31000, LR: 1.0000e-05, Loss: 7.8488e-05, Data Loss: 6.3904e-05, Physics Loss: 1.4583e-05 
Epoch 32000, LR: 1.0000e-06, Loss: 7.3764e-05, Data Loss: 5.9816e-05, Physics Loss: 1.3948e-05 
Epoch 33000, LR: 1.0000e-06, Loss: 7.3200e-05, Data Loss: 5.9363e-05, Physics Loss: 1.3837e-05 
Epoch 34000, LR: 1.0000e-06, Loss: 7.2411e-05, Data Loss: 5.8686e-05, Physics Loss: 1.3725e-05 
Epoch 35000, LR: 1.0000e-06, Loss: 7.1337e-05, Data Loss: 5.7761e-05, Physics Loss: 1.3575e-05 
Epoch 36000, LR: 1.0000e-06, Loss: 6.9972e-05, Data Loss: 5.6583e-05, Physics Loss: 1.3389e-05 
Epoch 37000, LR: 1.0000e-06, Loss: 6.8364e-05, Data Loss: 5.5184e-05, Physics Loss: 1.3180e-05 
Epoch 38000, LR: 1.0000e-06, Loss: 6.6728e-05, Data Loss: 5.3757e-05, Physics Loss: 1.2971e-05 
Epoch 39000, LR: 1.0000e-06, Loss: 6.5176e-05, Data Loss: 5.2408e-05, Physics Loss: 1.2768e-05 
Epoch 40000, LR: 1.0000e-07, Loss: 6.3688e-05, Data Loss: 5.1118e-05, Physics Loss: 1.2570e-05 
Epoch 41000, LR: 1.0000e-07, Loss: 6.3527e-05, Data Loss: 5.0979e-05, Physics Loss: 1.2548e-05 
Epoch 42000, LR: 1.0000e-07, Loss: 6.3345e-05, Data Loss: 5.0818e-05, Physics Loss: 1.2527e-05 
Epoch 43000, LR: 1.0000e-07, Loss: 6.3149e-05, Data Loss: 5.0645e-05, Physics Loss: 1.2505e-05 
Epoch 44000, LR: 1.0000e-07, Loss: 6.2945e-05, Data Loss: 5.0463e-05, Physics Loss: 1.2482e-05 
Epoch 45000, LR: 1.0000e-07, Loss: 6.2738e-05, Data Loss: 5.0279e-05, Physics Loss: 1.2459e-05 
Epoch 46000, LR: 1.0000e-07, Loss: 6.2529e-05, Data Loss: 5.0093e-05, Physics Loss: 1.2437e-05 
Epoch 47000, LR: 1.0000e-07, Loss: 6.2322e-05, Data Loss: 4.9908e-05, Physics Loss: 1.2415e-05 
Epoch 48000, LR: 1.0000e-08, Loss: 6.2117e-05, Data Loss: 4.9725e-05, Physics Loss: 1.2392e-05 
Epoch 49000, LR: 1.0000e-08, Loss: 6.2105e-05, Data Loss: 4.9712e-05, Physics Loss: 1.2393e-05 
Mean L2 Error: 1.8766e+00 
Relative L2 Error: 3.1387e-02 
