Reynolds Number: 79
Epoch 0, LR: 1.0000e-02, Loss: 9.4707e-01, Data Loss: 9.4705e-01, Physics Loss: 2.3322e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 1.3902e-01, Data Loss: 1.3812e-01, Physics Loss: 9.0292e-04 
Epoch 2000, LR: 1.0000e-02, Loss: 1.4300e-01, Data Loss: 1.4209e-01, Physics Loss: 9.1618e-04 
Epoch 3000, LR: 1.0000e-02, Loss: 7.9617e-02, Data Loss: 3.5617e-02, Physics Loss: 4.4000e-02 
Epoch 4000, LR: 1.0000e-02, Loss: 4.9068e-03, Data Loss: 1.1954e-03, Physics Loss: 3.7114e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 3.1905e-03, Data Loss: 6.5681e-04, Physics Loss: 2.5337e-03 
Epoch 6000, LR: 1.0000e-02, Loss: 7.0088e-04, Data Loss: 2.6853e-04, Physics Loss: 4.3234e-04 
Epoch 7000, LR: 1.0000e-02, Loss: 5.7019e-04, Data Loss: 3.0350e-04, Physics Loss: 2.6669e-04 
Epoch 8000, LR: 1.0000e-03, Loss: 7.0072e-04, Data Loss: 3.4016e-04, Physics Loss: 3.6056e-04 
Epoch 9000, LR: 1.0000e-03, Loss: 1.1521e-04, Data Loss: 8.6738e-05, Physics Loss: 2.8472e-05 
Epoch 10000, LR: 1.0000e-03, Loss: 8.8271e-05, Data Loss: 6.7063e-05, Physics Loss: 2.1208e-05 
Epoch 11000, LR: 1.0000e-03, Loss: 6.5864e-05, Data Loss: 4.9814e-05, Physics Loss: 1.6050e-05 
Epoch 12000, LR: 1.0000e-03, Loss: 5.7365e-05, Data Loss: 3.5401e-05, Physics Loss: 2.1964e-05 
Epoch 13000, LR: 1.0000e-03, Loss: 3.6431e-05, Data Loss: 2.6096e-05, Physics Loss: 1.0335e-05 
Epoch 14000, LR: 1.0000e-03, Loss: 7.2442e-05, Data Loss: 3.0230e-05, Physics Loss: 4.2212e-05 
Epoch 15000, LR: 1.0000e-03, Loss: 3.3075e-05, Data Loss: 1.9194e-05, Physics Loss: 1.3881e-05 
Epoch 16000, LR: 1.0000e-04, Loss: 2.6406e-05, Data Loss: 1.6379e-05, Physics Loss: 1.0027e-05 
Epoch 17000, LR: 1.0000e-04, Loss: 2.1153e-05, Data Loss: 1.5254e-05, Physics Loss: 5.8993e-06 
Epoch 18000, LR: 1.0000e-04, Loss: 2.0479e-05, Data Loss: 1.4778e-05, Physics Loss: 5.7002e-06 
Epoch 19000, LR: 1.0000e-04, Loss: 1.9476e-05, Data Loss: 1.4080e-05, Physics Loss: 5.3964e-06 
Epoch 20000, LR: 1.0000e-04, Loss: 1.8040e-05, Data Loss: 1.3084e-05, Physics Loss: 4.9557e-06 
Epoch 21000, LR: 1.0000e-04, Loss: 1.6288e-05, Data Loss: 1.1824e-05, Physics Loss: 4.4643e-06 
Epoch 22000, LR: 1.0000e-04, Loss: 1.4669e-05, Data Loss: 1.0757e-05, Physics Loss: 3.9114e-06 
Epoch 23000, LR: 1.0000e-04, Loss: 1.3405e-05, Data Loss: 9.8892e-06, Physics Loss: 3.5157e-06 
Epoch 24000, LR: 1.0000e-05, Loss: 1.2839e-05, Data Loss: 9.2294e-06, Physics Loss: 3.6098e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 1.2198e-05, Data Loss: 9.0397e-06, Physics Loss: 3.1582e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 1.2000e-05, Data Loss: 8.8998e-06, Physics Loss: 3.1005e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 1.1689e-05, Data Loss: 8.6788e-06, Physics Loss: 3.0103e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 1.1213e-05, Data Loss: 8.3377e-06, Physics Loss: 2.8750e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 1.0538e-05, Data Loss: 7.8482e-06, Physics Loss: 2.6899e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 9.8821e-06, Data Loss: 7.3668e-06, Physics Loss: 2.5154e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 9.2992e-06, Data Loss: 6.9430e-06, Physics Loss: 2.3562e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 8.7750e-06, Data Loss: 6.5492e-06, Physics Loss: 2.2258e-06 
