Reynolds Number: 83
Epoch 0, LR: 1.0000e-02, Loss: 9.4583e-01, Data Loss: 9.4580e-01, Physics Loss: 2.3305e-05 
Epoch 17000, LR: 1.0000e-04, Loss: 5.2336e-05, Data Loss: 4.0427e-05, Physics Loss: 1.1909e-05 
Epoch 18000, LR: 1.0000e-04, Loss: 5.0170e-05, Data Loss: 3.8754e-05, Physics Loss: 1.1415e-05 
Epoch 19000, LR: 1.0000e-04, Loss: 4.6813e-05, Data Loss: 3.6180e-05, Physics Loss: 1.0633e-05 
Epoch 20000, LR: 1.0000e-04, Loss: 4.2050e-05, Data Loss: 3.2605e-05, Physics Loss: 9.4446e-06 
Epoch 21000, LR: 1.0000e-04, Loss: 3.6226e-05, Data Loss: 2.8284e-05, Physics Loss: 7.9419e-06 
Epoch 22000, LR: 1.0000e-04, Loss: 3.1576e-05, Data Loss: 2.4851e-05, Physics Loss: 6.7253e-06 
Epoch 23000, LR: 1.0000e-04, Loss: 2.8225e-05, Data Loss: 2.2166e-05, Physics Loss: 6.0594e-06 
Epoch 24000, LR: 1.0000e-05, Loss: 2.4951e-05, Data Loss: 1.9926e-05, Physics Loss: 5.0253e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 2.4600e-05, Data Loss: 1.9660e-05, Physics Loss: 4.9403e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 2.4059e-05, Data Loss: 1.9254e-05, Physics Loss: 4.8050e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 2.3234e-05, Data Loss: 1.8633e-05, Physics Loss: 4.6012e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 2.2030e-05, Data Loss: 1.7722e-05, Physics Loss: 4.3078e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 2.0467e-05, Data Loss: 1.6529e-05, Physics Loss: 3.9378e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 1.8984e-05, Data Loss: 1.5391e-05, Physics Loss: 3.5930e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 1.7709e-05, Data Loss: 1.4405e-05, Physics Loss: 3.3035e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 1.6612e-05, Data Loss: 1.3541e-05, Physics Loss: 3.0714e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 1.6465e-05, Data Loss: 1.3432e-05, Physics Loss: 3.0331e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 1.6277e-05, Data Loss: 1.3283e-05, Physics Loss: 2.9944e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 1.6013e-05, Data Loss: 1.3072e-05, Physics Loss: 2.9412e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 1.5668e-05, Data Loss: 1.2795e-05, Physics Loss: 2.8729e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 1.5249e-05, Data Loss: 1.2456e-05, Physics Loss: 2.7923e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 1.4827e-05, Data Loss: 1.2115e-05, Physics Loss: 2.7112e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 1.4426e-05, Data Loss: 1.1792e-05, Physics Loss: 2.6338e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 1.4045e-05, Data Loss: 1.1485e-05, Physics Loss: 2.5598e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 1.4003e-05, Data Loss: 1.1452e-05, Physics Loss: 2.5509e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 1.3954e-05, Data Loss: 1.1412e-05, Physics Loss: 2.5419e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 1.3899e-05, Data Loss: 1.1367e-05, Physics Loss: 2.5324e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 1.3840e-05, Data Loss: 1.1318e-05, Physics Loss: 2.5226e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 1.3780e-05, Data Loss: 1.1267e-05, Physics Loss: 2.5128e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 1.3719e-05, Data Loss: 1.1217e-05, Physics Loss: 2.5025e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 1.3659e-05, Data Loss: 1.1167e-05, Physics Loss: 2.4921e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 1.3599e-05, Data Loss: 1.1117e-05, Physics Loss: 2.4817e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 1.3596e-05, Data Loss: 1.1115e-05, Physics Loss: 2.4811e-06 
Mean L2 Error: 6.0757e-01 
Relative L2 Error: 1.0145e-02 
