Reynolds Number: 67
Epoch 0, LR: 1.0000e-02, Loss: 9.5389e-01, Data Loss: 9.5387e-01, Physics Loss: 2.3386e-05 
Epoch 24000, LR: 1.0000e-05, Loss: 8.7428e-02, Data Loss: 8.4184e-02, Physics Loss: 3.2436e-03 
Epoch 25000, LR: 1.0000e-05, Loss: 8.5851e-02, Data Loss: 8.2361e-02, Physics Loss: 3.4900e-03 
Epoch 26000, LR: 1.0000e-05, Loss: 8.3729e-02, Data Loss: 7.9899e-02, Physics Loss: 3.8302e-03 
Epoch 27000, LR: 1.0000e-05, Loss: 8.0792e-02, Data Loss: 7.6583e-02, Physics Loss: 4.2094e-03 
Epoch 28000, LR: 1.0000e-05, Loss: 7.6624e-02, Data Loss: 7.2171e-02, Physics Loss: 4.4531e-03 
Epoch 29000, LR: 1.0000e-05, Loss: 7.1538e-02, Data Loss: 6.7342e-02, Physics Loss: 4.1953e-03 
Epoch 30000, LR: 1.0000e-05, Loss: 6.6883e-02, Data Loss: 6.3167e-02, Physics Loss: 3.7157e-03 
Epoch 31000, LR: 1.0000e-05, Loss: 6.3005e-02, Data Loss: 5.9632e-02, Physics Loss: 3.3722e-03 
Epoch 32000, LR: 1.0000e-06, Loss: 5.9729e-02, Data Loss: 5.6576e-02, Physics Loss: 3.1528e-03 
Epoch 33000, LR: 1.0000e-06, Loss: 5.9401e-02, Data Loss: 5.6268e-02, Physics Loss: 3.1331e-03 
Epoch 34000, LR: 1.0000e-06, Loss: 5.9024e-02, Data Loss: 5.5911e-02, Physics Loss: 3.1135e-03 
Epoch 35000, LR: 1.0000e-06, Loss: 5.8608e-02, Data Loss: 5.5515e-02, Physics Loss: 3.0930e-03 
Epoch 36000, LR: 1.0000e-06, Loss: 5.8165e-02, Data Loss: 5.5095e-02, Physics Loss: 3.0693e-03 
Epoch 37000, LR: 1.0000e-06, Loss: 5.7709e-02, Data Loss: 5.4667e-02, Physics Loss: 3.0423e-03 
Epoch 38000, LR: 1.0000e-06, Loss: 5.7255e-02, Data Loss: 5.4241e-02, Physics Loss: 3.0146e-03 
Epoch 39000, LR: 1.0000e-06, Loss: 5.6813e-02, Data Loss: 5.3825e-02, Physics Loss: 2.9887e-03 
Epoch 40000, LR: 1.0000e-07, Loss: 5.6384e-02, Data Loss: 5.3418e-02, Physics Loss: 2.9665e-03 
Epoch 41000, LR: 1.0000e-07, Loss: 5.6339e-02, Data Loss: 5.3376e-02, Physics Loss: 2.9637e-03 
Epoch 42000, LR: 1.0000e-07, Loss: 5.6293e-02, Data Loss: 5.3332e-02, Physics Loss: 2.9609e-03 
Epoch 43000, LR: 1.0000e-07, Loss: 5.6246e-02, Data Loss: 5.3288e-02, Physics Loss: 2.9582e-03 
Epoch 44000, LR: 1.0000e-07, Loss: 5.6199e-02, Data Loss: 5.3243e-02, Physics Loss: 2.9559e-03 
Epoch 45000, LR: 1.0000e-07, Loss: 5.6152e-02, Data Loss: 5.3199e-02, Physics Loss: 2.9537e-03 
Epoch 46000, LR: 1.0000e-07, Loss: 5.6106e-02, Data Loss: 5.3154e-02, Physics Loss: 2.9516e-03 
Epoch 47000, LR: 1.0000e-07, Loss: 5.6059e-02, Data Loss: 5.3109e-02, Physics Loss: 2.9495e-03 
Epoch 48000, LR: 1.0000e-08, Loss: 5.6012e-02, Data Loss: 5.3065e-02, Physics Loss: 2.9473e-03 
Epoch 49000, LR: 1.0000e-08, Loss: 5.6010e-02, Data Loss: 5.3063e-02, Physics Loss: 2.9471e-03 
Mean L2 Error: 3.3454e+01 
Relative L2 Error: 5.5949e-01 
