Reynolds Number: 81
Epoch 0, LR: 1.0000e-02, Loss: 9.4640e-01, Data Loss: 9.4638e-01, Physics Loss: 2.3313e-05 
Epoch 37000, LR: 1.0000e-06, Loss: 1.4587e-05, Data Loss: 1.1763e-05, Physics Loss: 2.8239e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 1.4243e-05, Data Loss: 1.1496e-05, Physics Loss: 2.7475e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 1.3913e-05, Data Loss: 1.1237e-05, Physics Loss: 2.6761e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 1.3595e-05, Data Loss: 1.0986e-05, Physics Loss: 2.6093e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 1.3560e-05, Data Loss: 1.0958e-05, Physics Loss: 2.6017e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 1.3517e-05, Data Loss: 1.0924e-05, Physics Loss: 2.5928e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 1.3469e-05, Data Loss: 1.0886e-05, Physics Loss: 2.5828e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 1.3417e-05, Data Loss: 1.0845e-05, Physics Loss: 2.5719e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 1.3364e-05, Data Loss: 1.0803e-05, Physics Loss: 2.5612e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 1.3311e-05, Data Loss: 1.0760e-05, Physics Loss: 2.5506e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 1.3258e-05, Data Loss: 1.0718e-05, Physics Loss: 2.5401e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 1.3206e-05, Data Loss: 1.0676e-05, Physics Loss: 2.5297e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 1.3203e-05, Data Loss: 1.0674e-05, Physics Loss: 2.5296e-06 
Mean L2 Error: 1.2569e+00 
Relative L2 Error: 2.0992e-02 
