Reynolds Number: 50
Epoch 0, LR: 1.0000e-02, Loss: 9.8241e-01, Data Loss: 9.8238e-01, Physics Loss: 2.3534e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 1.6246e-01, Data Loss: 1.6139e-01, Physics Loss: 1.0706e-03 
Epoch 2000, LR: 1.0000e-02, Loss: 1.5087e-01, Data Loss: 1.4956e-01, Physics Loss: 1.3126e-03 
Epoch 3000, LR: 1.0000e-02, Loss: 1.5193e-01, Data Loss: 1.4955e-01, Physics Loss: 2.3777e-03 
Epoch 4000, LR: 1.0000e-02, Loss: 1.1572e-01, Data Loss: 1.1465e-01, Physics Loss: 1.0770e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 2.1219e-02, Data Loss: 1.5439e-02, Physics Loss: 5.7801e-03 
Epoch 6000, LR: 1.0000e-02, Loss: 5.3692e-03, Data Loss: 1.2863e-03, Physics Loss: 4.0829e-03 
Epoch 7000, LR: 1.0000e-02, Loss: 4.2221e-03, Data Loss: 7.1853e-04, Physics Loss: 3.5036e-03 
Epoch 8000, LR: 1.0000e-03, Loss: 1.3905e-02, Data Loss: 1.1212e-03, Physics Loss: 1.2784e-02 
Epoch 9000, LR: 1.0000e-03, Loss: 4.3803e-04, Data Loss: 3.3218e-04, Physics Loss: 1.0585e-04 
Epoch 10000, LR: 1.0000e-03, Loss: 3.7733e-04, Data Loss: 2.8638e-04, Physics Loss: 9.0951e-05 
Epoch 11000, LR: 1.0000e-03, Loss: 3.0426e-04, Data Loss: 2.2920e-04, Physics Loss: 7.5063e-05 
Epoch 12000, LR: 1.0000e-03, Loss: 2.2021e-04, Data Loss: 1.6133e-04, Physics Loss: 5.8882e-05 
Epoch 13000, LR: 1.0000e-03, Loss: 1.9695e-04, Data Loss: 1.1530e-04, Physics Loss: 8.1640e-05 
Epoch 14000, LR: 1.0000e-03, Loss: 1.1761e-04, Data Loss: 8.2816e-05, Physics Loss: 3.4798e-05 
Epoch 15000, LR: 1.0000e-03, Loss: 9.8952e-05, Data Loss: 6.5699e-05, Physics Loss: 3.3253e-05 
Epoch 16000, LR: 1.0000e-04, Loss: 8.0936e-05, Data Loss: 5.1731e-05, Physics Loss: 2.9205e-05 
Epoch 17000, LR: 1.0000e-04, Loss: 7.1065e-05, Data Loss: 5.0400e-05, Physics Loss: 2.0664e-05 
Epoch 18000, LR: 1.0000e-04, Loss: 6.7709e-05, Data Loss: 4.7906e-05, Physics Loss: 1.9803e-05 
Epoch 19000, LR: 1.0000e-04, Loss: 6.2528e-05, Data Loss: 4.4048e-05, Physics Loss: 1.8480e-05 
Epoch 20000, LR: 1.0000e-04, Loss: 5.4928e-05, Data Loss: 3.8379e-05, Physics Loss: 1.6549e-05 
Epoch 21000, LR: 1.0000e-04, Loss: 4.6434e-05, Data Loss: 3.2139e-05, Physics Loss: 1.4295e-05 
Epoch 22000, LR: 1.0000e-04, Loss: 4.4871e-05, Data Loss: 2.8028e-05, Physics Loss: 1.6843e-05 
Epoch 23000, LR: 1.0000e-04, Loss: 3.5146e-05, Data Loss: 2.4344e-05, Physics Loss: 1.0802e-05 
Epoch 24000, LR: 1.0000e-05, Loss: 3.1586e-05, Data Loss: 2.1831e-05, Physics Loss: 9.7547e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 3.1134e-05, Data Loss: 2.1515e-05, Physics Loss: 9.6191e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 3.0487e-05, Data Loss: 2.1054e-05, Physics Loss: 9.4330e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 2.9486e-05, Data Loss: 2.0339e-05, Physics Loss: 9.1473e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 2.7999e-05, Data Loss: 1.9273e-05, Physics Loss: 8.7252e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 2.5990e-05, Data Loss: 1.7835e-05, Physics Loss: 8.1553e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 2.4113e-05, Data Loss: 1.6490e-05, Physics Loss: 7.6228e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 2.2482e-05, Data Loss: 1.5321e-05, Physics Loss: 7.1614e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 2.1058e-05, Data Loss: 1.4298e-05, Physics Loss: 6.7594e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 2.0891e-05, Data Loss: 1.4178e-05, Physics Loss: 6.7124e-06 
