Reynolds Number: 58
Epoch 0, LR: 1.0000e-02, Loss: 9.6455e-01, Data Loss: 9.6452e-01, Physics Loss: 2.3453e-05 
Epoch 34000, LR: 1.0000e-06, Loss: 2.1099e-05, Data Loss: 1.4733e-05, Physics Loss: 6.3657e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 2.0766e-05, Data Loss: 1.4525e-05, Physics Loss: 6.2418e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 2.0326e-05, Data Loss: 1.4250e-05, Physics Loss: 6.0754e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 1.9791e-05, Data Loss: 1.3919e-05, Physics Loss: 5.8719e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 1.9247e-05, Data Loss: 1.3581e-05, Physics Loss: 5.6666e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 1.8728e-05, Data Loss: 1.3256e-05, Physics Loss: 5.4715e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 1.8227e-05, Data Loss: 1.2941e-05, Physics Loss: 5.2867e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 1.8171e-05, Data Loss: 1.2906e-05, Physics Loss: 5.2654e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 1.8106e-05, Data Loss: 1.2865e-05, Physics Loss: 5.2406e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 1.8035e-05, Data Loss: 1.2821e-05, Physics Loss: 5.2136e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 1.7959e-05, Data Loss: 1.2774e-05, Physics Loss: 5.1848e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 1.7881e-05, Data Loss: 1.2726e-05, Physics Loss: 5.1551e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 1.7803e-05, Data Loss: 1.2678e-05, Physics Loss: 5.1250e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 1.7726e-05, Data Loss: 1.2631e-05, Physics Loss: 5.0953e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 1.7649e-05, Data Loss: 1.2583e-05, Physics Loss: 5.0659e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 1.7645e-05, Data Loss: 1.2580e-05, Physics Loss: 5.0652e-06 
Mean L2 Error: 9.0226e-01 
Relative L2 Error: 1.5096e-02 
