Reynolds Number: 74
Epoch 0, LR: 1.0000e-02, Loss: 9.4923e-01, Data Loss: 9.4921e-01, Physics Loss: 2.3346e-05 
Epoch 16000, LR: 1.0000e-04, Loss: 1.6676e-05, Data Loss: 9.8887e-06, Physics Loss: 6.7869e-06 
Epoch 17000, LR: 1.0000e-04, Loss: 1.4110e-05, Data Loss: 9.4877e-06, Physics Loss: 4.6226e-06 
Epoch 18000, LR: 1.0000e-04, Loss: 1.3546e-05, Data Loss: 9.0364e-06, Physics Loss: 4.5096e-06 
Epoch 19000, LR: 1.0000e-04, Loss: 1.2700e-05, Data Loss: 8.3844e-06, Physics Loss: 4.3159e-06 
Epoch 20000, LR: 1.0000e-04, Loss: 1.1489e-05, Data Loss: 7.4820e-06, Physics Loss: 4.0070e-06 
Epoch 21000, LR: 1.0000e-04, Loss: 1.0058e-05, Data Loss: 6.4656e-06, Physics Loss: 3.5920e-06 
Epoch 22000, LR: 1.0000e-04, Loss: 8.9326e-06, Data Loss: 5.6894e-06, Physics Loss: 3.2432e-06 
Epoch 23000, LR: 1.0000e-04, Loss: 8.0660e-06, Data Loss: 5.0875e-06, Physics Loss: 2.9785e-06 
Epoch 24000, LR: 1.0000e-05, Loss: 7.3697e-06, Data Loss: 4.6156e-06, Physics Loss: 2.7541e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 7.2623e-06, Data Loss: 4.5625e-06, Physics Loss: 2.6998e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 7.1316e-06, Data Loss: 4.4753e-06, Physics Loss: 2.6563e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 6.9272e-06, Data Loss: 4.3392e-06, Physics Loss: 2.5880e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 6.6187e-06, Data Loss: 4.1351e-06, Physics Loss: 2.4836e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 6.1988e-06, Data Loss: 3.8589e-06, Physics Loss: 2.3398e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 5.8052e-06, Data Loss: 3.6013e-06, Physics Loss: 2.2039e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 5.4626e-06, Data Loss: 3.3781e-06, Physics Loss: 2.0845e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 5.1629e-06, Data Loss: 3.1851e-06, Physics Loss: 1.9778e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 5.1267e-06, Data Loss: 3.1612e-06, Physics Loss: 1.9655e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 5.0703e-06, Data Loss: 3.1247e-06, Physics Loss: 1.9456e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 4.9858e-06, Data Loss: 3.0697e-06, Physics Loss: 1.9161e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 4.8663e-06, Data Loss: 2.9917e-06, Physics Loss: 1.8746e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 4.7111e-06, Data Loss: 2.8909e-06, Physics Loss: 1.8203e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 4.5552e-06, Data Loss: 2.7900e-06, Physics Loss: 1.7652e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 4.4078e-06, Data Loss: 2.6954e-06, Physics Loss: 1.7125e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 4.2695e-06, Data Loss: 2.6069e-06, Physics Loss: 1.6626e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 4.2540e-06, Data Loss: 2.5970e-06, Physics Loss: 1.6571e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 4.2344e-06, Data Loss: 2.5842e-06, Physics Loss: 1.6501e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 4.2113e-06, Data Loss: 2.5693e-06, Physics Loss: 1.6420e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 4.1857e-06, Data Loss: 2.5526e-06, Physics Loss: 1.6331e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 4.1588e-06, Data Loss: 2.5353e-06, Physics Loss: 1.6236e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 4.1318e-06, Data Loss: 2.5179e-06, Physics Loss: 1.6140e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 4.1050e-06, Data Loss: 2.5007e-06, Physics Loss: 1.6044e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 4.0784e-06, Data Loss: 2.4837e-06, Physics Loss: 1.5947e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 4.0767e-06, Data Loss: 2.4825e-06, Physics Loss: 1.5942e-06 
Mean L2 Error: 7.6787e-01 
Relative L2 Error: 1.2834e-02 
