Reynolds Number: 66
Epoch 0, LR: 1.0000e-02, Loss: 9.5476e-01, Data Loss: 9.5474e-01, Physics Loss: 2.3393e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 1.2806e-01, Data Loss: 1.2675e-01, Physics Loss: 1.3087e-03 
Epoch 2000, LR: 1.0000e-02, Loss: 6.6610e-03, Data Loss: 2.8638e-03, Physics Loss: 3.7972e-03 
Epoch 3000, LR: 1.0000e-02, Loss: 3.0464e-03, Data Loss: 8.7094e-04, Physics Loss: 2.1754e-03 
Epoch 4000, LR: 1.0000e-02, Loss: 2.1561e-03, Data Loss: 5.0151e-04, Physics Loss: 1.6546e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 4.1297e-03, Data Loss: 4.9504e-04, Physics Loss: 3.6347e-03 
Epoch 6000, LR: 1.0000e-02, Loss: 4.0905e-04, Data Loss: 2.1972e-04, Physics Loss: 1.8933e-04 
Epoch 7000, LR: 1.0000e-02, Loss: 5.0259e-04, Data Loss: 1.4548e-04, Physics Loss: 3.5711e-04 
Epoch 8000, LR: 1.0000e-03, Loss: 2.2485e-03, Data Loss: 3.7040e-04, Physics Loss: 1.8781e-03 
Epoch 9000, LR: 1.0000e-03, Loss: 1.0765e-04, Data Loss: 8.3569e-05, Physics Loss: 2.4079e-05 
Epoch 10000, LR: 1.0000e-03, Loss: 8.7605e-05, Data Loss: 6.8822e-05, Physics Loss: 1.8783e-05 
Epoch 11000, LR: 1.0000e-03, Loss: 6.9738e-05, Data Loss: 5.5769e-05, Physics Loss: 1.3969e-05 
Epoch 12000, LR: 1.0000e-03, Loss: 5.3791e-05, Data Loss: 4.3768e-05, Physics Loss: 1.0023e-05 
Epoch 13000, LR: 1.0000e-03, Loss: 1.9169e-04, Data Loss: 3.7981e-05, Physics Loss: 1.5371e-04 
Epoch 14000, LR: 1.0000e-03, Loss: 5.6008e-05, Data Loss: 3.2978e-05, Physics Loss: 2.3030e-05 
Epoch 15000, LR: 1.0000e-03, Loss: 6.9578e-05, Data Loss: 2.5712e-05, Physics Loss: 4.3866e-05 
Epoch 16000, LR: 1.0000e-04, Loss: 3.5361e-05, Data Loss: 1.9170e-05, Physics Loss: 1.6191e-05 
Epoch 17000, LR: 1.0000e-04, Loss: 2.3665e-05, Data Loss: 1.8447e-05, Physics Loss: 5.2181e-06 
Epoch 18000, LR: 1.0000e-04, Loss: 2.2873e-05, Data Loss: 1.7775e-05, Physics Loss: 5.0984e-06 
Epoch 19000, LR: 1.0000e-04, Loss: 2.1704e-05, Data Loss: 1.6798e-05, Physics Loss: 4.9058e-06 
Epoch 20000, LR: 1.0000e-04, Loss: 2.0036e-05, Data Loss: 1.5432e-05, Physics Loss: 4.6037e-06 
Epoch 21000, LR: 1.0000e-04, Loss: 1.9263e-05, Data Loss: 1.4048e-05, Physics Loss: 5.2153e-06 
Epoch 22000, LR: 1.0000e-04, Loss: 1.6124e-05, Data Loss: 1.2307e-05, Physics Loss: 3.8168e-06 
Epoch 23000, LR: 1.0000e-04, Loss: 1.5999e-05, Data Loss: 1.1224e-05, Physics Loss: 4.7756e-06 
Epoch 24000, LR: 1.0000e-05, Loss: 1.3289e-05, Data Loss: 1.0112e-05, Physics Loss: 3.1769e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 1.3131e-05, Data Loss: 9.9893e-06, Physics Loss: 3.1420e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 1.2880e-05, Data Loss: 9.7931e-06, Physics Loss: 3.0864e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 1.2482e-05, Data Loss: 9.4836e-06, Physics Loss: 2.9980e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 1.1871e-05, Data Loss: 9.0103e-06, Physics Loss: 2.8607e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 1.1019e-05, Data Loss: 8.3534e-06, Physics Loss: 2.6654e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 1.0205e-05, Data Loss: 7.7283e-06, Physics Loss: 2.4765e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 9.4871e-06, Data Loss: 7.1771e-06, Physics Loss: 2.3100e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 8.8635e-06, Data Loss: 6.6951e-06, Physics Loss: 2.1683e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 8.7810e-06, Data Loss: 6.6344e-06, Physics Loss: 2.1466e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 8.6674e-06, Data Loss: 6.5486e-06, Physics Loss: 2.1188e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 8.5017e-06, Data Loss: 6.4244e-06, Physics Loss: 2.0772e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 8.2747e-06, Data Loss: 6.2554e-06, Physics Loss: 2.0193e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 7.9905e-06, Data Loss: 6.0440e-06, Physics Loss: 1.9465e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 7.7015e-06, Data Loss: 5.8276e-06, Physics Loss: 1.8740e-06 
