Reynolds Number: 93
Epoch 0, LR: 1.0000e-02, Loss: 9.4402e-01, Data Loss: 9.4400e-01, Physics Loss: 2.3269e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 1.3135e-01, Data Loss: 1.3087e-01, Physics Loss: 4.8578e-04 
Epoch 2000, LR: 1.0000e-02, Loss: 6.3624e-03, Data Loss: 3.2756e-03, Physics Loss: 3.0868e-03 
Epoch 3000, LR: 1.0000e-02, Loss: 3.3468e-03, Data Loss: 4.0168e-04, Physics Loss: 2.9452e-03 
Epoch 4000, LR: 1.0000e-02, Loss: 1.7359e-03, Data Loss: 2.5524e-04, Physics Loss: 1.4807e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 2.0630e-03, Data Loss: 3.3924e-04, Physics Loss: 1.7238e-03 
Epoch 6000, LR: 1.0000e-02, Loss: 7.1840e-04, Data Loss: 1.4737e-04, Physics Loss: 5.7103e-04 
Epoch 7000, LR: 1.0000e-02, Loss: 3.4147e-04, Data Loss: 1.2811e-04, Physics Loss: 2.1337e-04 
Epoch 8000, LR: 1.0000e-03, Loss: 1.1255e-03, Data Loss: 1.5428e-04, Physics Loss: 9.7118e-04 
Epoch 9000, LR: 1.0000e-03, Loss: 7.5166e-05, Data Loss: 5.8042e-05, Physics Loss: 1.7125e-05 
Epoch 10000, LR: 1.0000e-03, Loss: 6.0170e-05, Data Loss: 4.6618e-05, Physics Loss: 1.3552e-05 
Epoch 11000, LR: 1.0000e-03, Loss: 4.5859e-05, Data Loss: 3.5495e-05, Physics Loss: 1.0365e-05 
Epoch 12000, LR: 1.0000e-03, Loss: 3.2277e-05, Data Loss: 2.4768e-05, Physics Loss: 7.5085e-06 
Epoch 13000, LR: 1.0000e-03, Loss: 2.3274e-05, Data Loss: 1.7608e-05, Physics Loss: 5.6664e-06 
Epoch 14000, LR: 1.0000e-03, Loss: 4.0965e-05, Data Loss: 2.2477e-05, Physics Loss: 1.8488e-05 
Epoch 15000, LR: 1.0000e-03, Loss: 2.1242e-05, Data Loss: 1.1152e-05, Physics Loss: 1.0090e-05 
