Reynolds Number: 60
Epoch 0, LR: 1.0000e-02, Loss: 9.6154e-01, Data Loss: 9.6152e-01, Physics Loss: 2.3436e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 1.4389e-01, Data Loss: 1.4347e-01, Physics Loss: 4.2173e-04 
Epoch 2000, LR: 1.0000e-02, Loss: 1.6941e-01, Data Loss: 1.6781e-01, Physics Loss: 1.6047e-03 
Epoch 3000, LR: 1.0000e-02, Loss: 1.3973e-01, Data Loss: 1.3803e-01, Physics Loss: 1.7065e-03 
Epoch 4000, LR: 1.0000e-02, Loss: 1.4972e-01, Data Loss: 1.4778e-01, Physics Loss: 1.9404e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 1.5953e-01, Data Loss: 1.5354e-01, Physics Loss: 5.9922e-03 
Epoch 6000, LR: 1.0000e-02, Loss: 1.3770e-01, Data Loss: 1.3558e-01, Physics Loss: 2.1166e-03 
Epoch 7000, LR: 1.0000e-02, Loss: 1.6837e-01, Data Loss: 1.6756e-01, Physics Loss: 8.1129e-04 
Epoch 8000, LR: 1.0000e-03, Loss: 6.6433e-02, Data Loss: 6.1205e-02, Physics Loss: 5.2287e-03 
Epoch 9000, LR: 1.0000e-03, Loss: 4.4925e-02, Data Loss: 4.2731e-02, Physics Loss: 2.1941e-03 
Epoch 10000, LR: 1.0000e-03, Loss: 1.6287e-02, Data Loss: 1.2004e-02, Physics Loss: 4.2831e-03 
Epoch 11000, LR: 1.0000e-03, Loss: 3.4232e-03, Data Loss: 1.6241e-03, Physics Loss: 1.7991e-03 
Epoch 12000, LR: 1.0000e-03, Loss: 1.2189e-03, Data Loss: 8.8496e-04, Physics Loss: 3.3397e-04 
Epoch 13000, LR: 1.0000e-03, Loss: 8.2230e-04, Data Loss: 5.8440e-04, Physics Loss: 2.3790e-04 
Epoch 14000, LR: 1.0000e-03, Loss: 5.7332e-04, Data Loss: 4.0391e-04, Physics Loss: 1.6941e-04 
Epoch 15000, LR: 1.0000e-03, Loss: 4.2921e-04, Data Loss: 3.0087e-04, Physics Loss: 1.2834e-04 
Epoch 16000, LR: 1.0000e-04, Loss: 6.0922e-04, Data Loss: 2.7055e-04, Physics Loss: 3.3867e-04 
Epoch 17000, LR: 1.0000e-04, Loss: 3.3900e-04, Data Loss: 2.3807e-04, Physics Loss: 1.0093e-04 
Epoch 18000, LR: 1.0000e-04, Loss: 3.2566e-04, Data Loss: 2.2913e-04, Physics Loss: 9.6530e-05 
Epoch 19000, LR: 1.0000e-04, Loss: 3.0623e-04, Data Loss: 2.1621e-04, Physics Loss: 9.0018e-05 
Epoch 20000, LR: 1.0000e-04, Loss: 2.7917e-04, Data Loss: 1.9842e-04, Physics Loss: 8.0748e-05 
Epoch 21000, LR: 1.0000e-04, Loss: 2.4628e-04, Data Loss: 1.7666e-04, Physics Loss: 6.9620e-05 
Epoch 22000, LR: 1.0000e-04, Loss: 2.2020e-04, Data Loss: 1.5965e-04, Physics Loss: 6.0556e-05 
Epoch 23000, LR: 1.0000e-04, Loss: 1.9935e-04, Data Loss: 1.4566e-04, Physics Loss: 5.3693e-05 
Epoch 24000, LR: 1.0000e-05, Loss: 1.9386e-04, Data Loss: 1.3461e-04, Physics Loss: 5.9253e-05 
Epoch 25000, LR: 1.0000e-05, Loss: 1.7940e-04, Data Loss: 1.3205e-04, Physics Loss: 4.7357e-05 
Epoch 26000, LR: 1.0000e-05, Loss: 1.7611e-04, Data Loss: 1.2975e-04, Physics Loss: 4.6367e-05 
Epoch 27000, LR: 1.0000e-05, Loss: 1.7098e-04, Data Loss: 1.2614e-04, Physics Loss: 4.4839e-05 
