Reynolds Number: 72
Epoch 0, LR: 1.0000e-02, Loss: 9.5034e-01, Data Loss: 9.5031e-01, Physics Loss: 2.3357e-05 
Epoch 23000, LR: 1.0000e-04, Loss: 1.8622e-04, Data Loss: 1.5793e-04, Physics Loss: 2.8285e-05 
Epoch 24000, LR: 1.0000e-05, Loss: 1.7032e-04, Data Loss: 1.4333e-04, Physics Loss: 2.6992e-05 
Epoch 25000, LR: 1.0000e-05, Loss: 1.6759e-04, Data Loss: 1.4166e-04, Physics Loss: 2.5930e-05 
Epoch 26000, LR: 1.0000e-05, Loss: 1.6446e-04, Data Loss: 1.3894e-04, Physics Loss: 2.5527e-05 
Epoch 27000, LR: 1.0000e-05, Loss: 1.5963e-04, Data Loss: 1.3475e-04, Physics Loss: 2.4882e-05 
Epoch 28000, LR: 1.0000e-05, Loss: 1.5246e-04, Data Loss: 1.2856e-04, Physics Loss: 2.3896e-05 
Epoch 29000, LR: 1.0000e-05, Loss: 1.4275e-04, Data Loss: 1.2019e-04, Physics Loss: 2.2561e-05 
Epoch 30000, LR: 1.0000e-05, Loss: 1.3331e-04, Data Loss: 1.1199e-04, Physics Loss: 2.1325e-05 
Epoch 31000, LR: 1.0000e-05, Loss: 1.2460e-04, Data Loss: 1.0435e-04, Physics Loss: 2.0253e-05 
Epoch 32000, LR: 1.0000e-06, Loss: 1.1659e-04, Data Loss: 9.7298e-05, Physics Loss: 1.9288e-05 
Epoch 33000, LR: 1.0000e-06, Loss: 1.1563e-04, Data Loss: 9.6467e-05, Physics Loss: 1.9166e-05 
Epoch 34000, LR: 1.0000e-06, Loss: 1.1429e-04, Data Loss: 9.5308e-05, Physics Loss: 1.8986e-05 
Epoch 35000, LR: 1.0000e-06, Loss: 1.1252e-04, Data Loss: 9.3781e-05, Physics Loss: 1.8738e-05 
Epoch 36000, LR: 1.0000e-06, Loss: 1.1032e-04, Data Loss: 9.1892e-05, Physics Loss: 1.8432e-05 
Epoch 37000, LR: 1.0000e-06, Loss: 1.0778e-04, Data Loss: 8.9684e-05, Physics Loss: 1.8097e-05 
Epoch 38000, LR: 1.0000e-06, Loss: 1.0516e-04, Data Loss: 8.7400e-05, Physics Loss: 1.7765e-05 
Epoch 39000, LR: 1.0000e-06, Loss: 1.0263e-04, Data Loss: 8.5182e-05, Physics Loss: 1.7444e-05 
Epoch 40000, LR: 1.0000e-07, Loss: 1.0017e-04, Data Loss: 8.3031e-05, Physics Loss: 1.7135e-05 
Epoch 41000, LR: 1.0000e-07, Loss: 9.9902e-05, Data Loss: 8.2801e-05, Physics Loss: 1.7101e-05 
Epoch 42000, LR: 1.0000e-07, Loss: 9.9613e-05, Data Loss: 8.2548e-05, Physics Loss: 1.7065e-05 
Epoch 43000, LR: 1.0000e-07, Loss: 9.9307e-05, Data Loss: 8.2276e-05, Physics Loss: 1.7030e-05 
Epoch 44000, LR: 1.0000e-07, Loss: 9.8992e-05, Data Loss: 8.1998e-05, Physics Loss: 1.6994e-05 
Epoch 45000, LR: 1.0000e-07, Loss: 9.8674e-05, Data Loss: 8.1718e-05, Physics Loss: 1.6956e-05 
Epoch 46000, LR: 1.0000e-07, Loss: 9.8354e-05, Data Loss: 8.1438e-05, Physics Loss: 1.6916e-05 
Epoch 47000, LR: 1.0000e-07, Loss: 9.8036e-05, Data Loss: 8.1159e-05, Physics Loss: 1.6877e-05 
Epoch 48000, LR: 1.0000e-08, Loss: 9.7719e-05, Data Loss: 8.0881e-05, Physics Loss: 1.6838e-05 
Epoch 49000, LR: 1.0000e-08, Loss: 9.7701e-05, Data Loss: 8.0861e-05, Physics Loss: 1.6840e-05 
Mean L2 Error: 2.1103e+00 
Relative L2 Error: 3.5278e-02 
