Reynolds Number: 87
Epoch 0, LR: 1.0000e-02, Loss: 9.4492e-01, Data Loss: 9.4489e-01, Physics Loss: 2.3289e-05 
Epoch 1000, LR: 1.0000e-02, Loss: 1.3831e-01, Data Loss: 1.3737e-01, Physics Loss: 9.4491e-04 
Epoch 2000, LR: 1.0000e-02, Loss: 1.4584e-01, Data Loss: 1.4503e-01, Physics Loss: 8.1243e-04 
Epoch 3000, LR: 1.0000e-02, Loss: 1.4461e-01, Data Loss: 1.4388e-01, Physics Loss: 7.2980e-04 
Epoch 4000, LR: 1.0000e-02, Loss: 1.4401e-01, Data Loss: 1.4160e-01, Physics Loss: 2.4067e-03 
Epoch 5000, LR: 1.0000e-02, Loss: 1.5045e-01, Data Loss: 1.5005e-01, Physics Loss: 4.0065e-04 
Epoch 6000, LR: 1.0000e-02, Loss: 1.5376e-01, Data Loss: 1.5248e-01, Physics Loss: 1.2741e-03 
Epoch 7000, LR: 1.0000e-02, Loss: 1.3834e-01, Data Loss: 1.3438e-01, Physics Loss: 3.9639e-03 
Epoch 8000, LR: 1.0000e-03, Loss: 1.5015e-01, Data Loss: 1.4829e-01, Physics Loss: 1.8606e-03 
Epoch 9000, LR: 1.0000e-03, Loss: 1.1402e-01, Data Loss: 1.1092e-01, Physics Loss: 3.0975e-03 
Epoch 10000, LR: 1.0000e-03, Loss: 1.1716e-01, Data Loss: 1.1413e-01, Physics Loss: 3.0288e-03 
Epoch 11000, LR: 1.0000e-03, Loss: 1.0634e-01, Data Loss: 1.0498e-01, Physics Loss: 1.3570e-03 
Epoch 12000, LR: 1.0000e-03, Loss: 1.5524e-01, Data Loss: 1.5504e-01, Physics Loss: 2.0570e-04 
Epoch 13000, LR: 1.0000e-03, Loss: 1.3283e-01, Data Loss: 1.3181e-01, Physics Loss: 1.0150e-03 
Epoch 14000, LR: 1.0000e-03, Loss: 1.5095e-01, Data Loss: 1.4963e-01, Physics Loss: 1.3223e-03 
Epoch 15000, LR: 1.0000e-03, Loss: 1.3094e-01, Data Loss: 1.2827e-01, Physics Loss: 2.6769e-03 
Epoch 16000, LR: 1.0000e-04, Loss: 1.2281e-01, Data Loss: 1.2004e-01, Physics Loss: 2.7725e-03 
